flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '31', 'delay': 13, 'scheduled': '2023-12-07T07:55:00+00:00', 'estimated': '2023-12-07T07:55:00+00:00', 'actual': '2023-12-07T08:08:00+00:00', 'estimated_runway': '2023-12-07T08:08:00+00:00', 'actual_runway': '2023-12-07T08:08:00+00:00'}","{'airport': 'Queenstown', 'timezone': 'Pacific/Auckland', 'iata': 'ZQN', 'icao': 'NZQN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T09:50:00+00:00', 'estimated': '2023-12-07T09:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Virgin Atlantic', 'iata': 'VS', 'icao': 'VIR'}","{'number': '7669', 'iata': 'VS7669', 'icao': 'VIR7669', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '613', 'flight_iata': 'nz613', 'flight_icao': 'anz613'}}",,
2023-12-07,active,"{'airport': 'Shenzhen', 'timezone': 'Asia/Shanghai', 'iata': 'SZX', 'icao': 'ZGSZ', 'terminal': None, 'gate': None, 'delay': 38, 'scheduled': '2023-12-07T02:30:00+00:00', 'estimated': '2023-12-07T02:30:00+00:00', 'actual': '2023-12-07T03:07:00+00:00', 'estimated_runway': '2023-12-07T03:07:00+00:00', 'actual_runway': '2023-12-07T03:07:00+00:00'}","{'airport': 'Narita International Airport', 'timezone': 'Asia/Tokyo', 'iata': 'NRT', 'icao': 'RJAA', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T07:55:00+00:00', 'estimated': '2023-12-07T07:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'DHL Air', 'iata': 'D0', 'icao': 'DHK'}","{'number': '752', 'iata': 'D0752', 'icao': 'DHK752', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Chongqing Jiangbei International', 'timezone': 'Asia/Shanghai', 'iata': 'CKG', 'icao': 'ZUCK', 'terminal': None, 'gate': None, 'delay': 27, 'scheduled': '2023-12-07T02:45:00+00:00', 'estimated': '2023-12-07T02:45:00+00:00', 'actual': '2023-12-07T03:12:00+00:00', 'estimated_runway': '2023-12-07T03:12:00+00:00', 'actual_runway': '2023-12-07T03:12:00+00:00'}","{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T05:20:00+00:00', 'estimated': '2023-12-07T05:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Atlas Air', 'iata': '5Y', 'icao': 'GTI'}","{'number': '7521', 'iata': '5Y7521', 'icao': 'GTI7521', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Wellington International', 'timezone': 'Pacific/Auckland', 'iata': 'WLG', 'icao': 'NZWN', 'terminal': None, 'gate': '22', 'delay': 18, 'scheduled': '2023-12-07T08:15:00+00:00', 'estimated': '2023-12-07T08:15:00+00:00', 'actual': '2023-12-07T08:32:00+00:00', 'estimated_runway': '2023-12-07T08:32:00+00:00', 'actual_runway': '2023-12-07T08:32:00+00:00'}","{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': 'D', 'gate': 'D21', 'baggage': None, 'delay': 2, 'scheduled': '2023-12-07T09:05:00+00:00', 'estimated': '2023-12-07T09:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jetstar', 'iata': 'JQ', 'icao': 'JST'}","{'number': '287', 'iata': 'JQ287', 'icao': 'JST287', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Wellington International', 'timezone': 'Pacific/Auckland', 'iata': 'WLG', 'icao': 'NZWN', 'terminal': None, 'gate': '22', 'delay': 18, 'scheduled': '2023-12-07T08:15:00+00:00', 'estimated': '2023-12-07T08:15:00+00:00', 'actual': '2023-12-07T08:32:00+00:00', 'estimated_runway': '2023-12-07T08:32:00+00:00', 'actual_runway': '2023-12-07T08:32:00+00:00'}","{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': 'D', 'gate': 'D21', 'baggage': None, 'delay': 2, 'scheduled': '2023-12-07T09:05:00+00:00', 'estimated': '2023-12-07T09:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Fiji Airways', 'iata': 'FJ', 'icao': 'FJI'}","{'number': '5551', 'iata': 'FJ5551', 'icao': 'FJI5551', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '287', 'flight_iata': 'jq287', 'flight_icao': 'jst287'}}",,
2023-12-07,active,"{'airport': 'Wellington International', 'timezone': 'Pacific/Auckland', 'iata': 'WLG', 'icao': 'NZWN', 'terminal': None, 'gate': '22', 'delay': 18, 'scheduled': '2023-12-07T08:15:00+00:00', 'estimated': '2023-12-07T08:15:00+00:00', 'actual': '2023-12-07T08:32:00+00:00', 'estimated_runway': '2023-12-07T08:32:00+00:00', 'actual_runway': '2023-12-07T08:32:00+00:00'}","{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': 'D', 'gate': 'D21', 'baggage': None, 'delay': 2, 'scheduled': '2023-12-07T09:05:00+00:00', 'estimated': '2023-12-07T09:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '4996', 'iata': 'QF4996', 'icao': 'QFA4996', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '287', 'flight_iata': 'jq287', 'flight_icao': 'jst287'}}",,
2023-12-07,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'D8', 'delay': 11, 'scheduled': '2023-12-07T08:45:00+00:00', 'estimated': '2023-12-07T08:45:00+00:00', 'actual': '2023-12-07T08:56:00+00:00', 'estimated_runway': '2023-12-07T08:56:00+00:00', 'actual_runway': '2023-12-07T08:56:00+00:00'}","{'airport': 'Invercargill', 'timezone': 'Pacific/Auckland', 'iata': 'IVC', 'icao': 'NZNV', 'terminal': None, 'gate': '2', 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T10:10:00+00:00', 'estimated': '2023-12-07T10:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '5719', 'iata': 'NZ5719', 'icao': 'ANZ5719', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'D8', 'delay': 11, 'scheduled': '2023-12-07T08:45:00+00:00', 'estimated': '2023-12-07T08:45:00+00:00', 'actual': '2023-12-07T08:56:00+00:00', 'estimated_runway': '2023-12-07T08:56:00+00:00', 'actual_runway': '2023-12-07T08:56:00+00:00'}","{'airport': 'Invercargill', 'timezone': 'Pacific/Auckland', 'iata': 'IVC', 'icao': 'NZNV', 'terminal': None, 'gate': '2', 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T10:10:00+00:00', 'estimated': '2023-12-07T10:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '8615', 'iata': 'QF8615', 'icao': 'QFA8615', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '5719', 'flight_iata': 'nz5719', 'flight_icao': 'anz5719'}}",,
2023-12-07,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'D6', 'delay': 4, 'scheduled': '2023-12-07T08:25:00+00:00', 'estimated': '2023-12-07T08:25:00+00:00', 'actual': '2023-12-07T08:28:00+00:00', 'estimated_runway': '2023-12-07T08:28:00+00:00', 'actual_runway': '2023-12-07T08:28:00+00:00'}","{'airport': 'Hamilton', 'timezone': 'Pacific/Auckland', 'iata': 'HLZ', 'icao': 'NZHN', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T10:10:00+00:00', 'estimated': '2023-12-07T10:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '5616', 'iata': 'NZ5616', 'icao': 'ANZ5616', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'D11', 'delay': 9, 'scheduled': '2023-12-07T08:15:00+00:00', 'estimated': '2023-12-07T08:15:00+00:00', 'actual': '2023-12-07T08:24:00+00:00', 'estimated_runway': '2023-12-07T08:24:00+00:00', 'actual_runway': '2023-12-07T08:24:00+00:00'}","{'airport': 'Palmerston North', 'timezone': 'Pacific/Auckland', 'iata': 'PMR', 'icao': 'NZPM', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T09:35:00+00:00', 'estimated': '2023-12-07T09:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '5178', 'iata': 'NZ5178', 'icao': 'ANZ5178', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '1', 'delay': 21, 'scheduled': '2023-12-07T07:30:00+00:00', 'estimated': '2023-12-07T07:30:00+00:00', 'actual': '2023-12-07T07:50:00+00:00', 'estimated_runway': '2023-12-07T07:50:00+00:00', 'actual_runway': '2023-12-07T07:50:00+00:00'}","{'airport': 'Perth International', 'timezone': 'Australia/Perth', 'iata': 'PER', 'icao': 'YPPH', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T10:10:00+00:00', 'estimated': '2023-12-07T10:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Batik Air', 'iata': 'ID', 'icao': 'BTK'}","{'number': '196', 'iata': 'ID196', 'icao': 'BTK196', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': None, 'gate': None, 'delay': 36, 'scheduled': '2023-12-07T00:05:00+00:00', 'estimated': '2023-12-07T00:05:00+00:00', 'actual': '2023-12-07T00:41:00+00:00', 'estimated_runway': '2023-12-07T00:41:00+00:00', 'actual_runway': '2023-12-07T00:41:00+00:00'}","{'airport': 'Chu-Bu Centrair International (Central Japan International)', 'timezone': 'Asia/Tokyo', 'iata': 'NGO', 'icao': 'RJGG', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 5, 'scheduled': '2023-12-07T07:30:00+00:00', 'estimated': '2023-12-07T07:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'ANA', 'iata': 'NH', 'icao': 'ANA'}","{'number': '5958', 'iata': 'NH5958', 'icao': 'ANA5958', 'codeshared': {'airline_name': 'thai airways international', 'airline_iata': 'tg', 'airline_icao': 'tha', 'flight_number': '644', 'flight_iata': 'tg644', 'flight_icao': 'tha644'}}",,
2023-12-07,active,"{'airport': 'Netaji Subhas Chandra', 'timezone': 'Asia/Kolkata', 'iata': 'CCU', 'icao': 'VECC', 'terminal': None, 'gate': None, 'delay': 12, 'scheduled': '2023-12-07T00:20:00+00:00', 'estimated': '2023-12-07T00:20:00+00:00', 'actual': '2023-12-07T00:31:00+00:00', 'estimated_runway': '2023-12-07T00:31:00+00:00', 'actual_runway': '2023-12-07T00:31:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 6, 'scheduled': '2023-12-07T06:35:00+00:00', 'estimated': '2023-12-07T06:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Batik Air', 'iata': 'ID', 'icao': 'BTK'}","{'number': '282', 'iata': 'ID282', 'icao': 'BTK282', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '3', 'gate': '9', 'delay': 7, 'scheduled': '2023-12-07T00:40:00+00:00', 'estimated': '2023-12-07T00:40:00+00:00', 'actual': '2023-12-07T00:46:00+00:00', 'estimated_runway': '2023-12-07T00:46:00+00:00', 'actual_runway': '2023-12-07T00:46:00+00:00'}","{'airport': 'Abu Dhabi International', 'timezone': 'Asia/Dubai', 'iata': 'AUH', 'icao': 'OMAA', 'terminal': 'A', 'gate': 'C34', 'baggage': None, 'delay': 3, 'scheduled': '2023-12-07T05:50:00+00:00', 'estimated': '2023-12-07T05:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'flynas', 'iata': 'XY', 'icao': 'KNE'}","{'number': '3471', 'iata': 'XY3471', 'icao': 'KNE3471', 'codeshared': {'airline_name': 'wamos air', 'airline_iata': 'eb', 'airline_icao': 'plm', 'flight_number': '471', 'flight_iata': 'eb471', 'flight_icao': 'plm471'}}",,
2023-12-07,active,"{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '3', 'gate': '9', 'delay': 7, 'scheduled': '2023-12-07T00:40:00+00:00', 'estimated': '2023-12-07T00:40:00+00:00', 'actual': '2023-12-07T00:46:00+00:00', 'estimated_runway': '2023-12-07T00:46:00+00:00', 'actual_runway': '2023-12-07T00:46:00+00:00'}","{'airport': 'Abu Dhabi International', 'timezone': 'Asia/Dubai', 'iata': 'AUH', 'icao': 'OMAA', 'terminal': 'A', 'gate': 'C34', 'baggage': None, 'delay': 3, 'scheduled': '2023-12-07T05:50:00+00:00', 'estimated': '2023-12-07T05:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'EgyptAir', 'iata': 'MS', 'icao': 'MSR'}","{'number': '8133', 'iata': 'MS8133', 'icao': 'MSR8133', 'codeshared': {'airline_name': 'wamos air', 'airline_iata': 'eb', 'airline_icao': 'plm', 'flight_number': '471', 'flight_iata': 'eb471', 'flight_icao': 'plm471'}}",,
2023-12-07,active,"{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '3', 'gate': '9', 'delay': 7, 'scheduled': '2023-12-07T00:40:00+00:00', 'estimated': '2023-12-07T00:40:00+00:00', 'actual': '2023-12-07T00:46:00+00:00', 'estimated_runway': '2023-12-07T00:46:00+00:00', 'actual_runway': '2023-12-07T00:46:00+00:00'}","{'airport': 'Abu Dhabi International', 'timezone': 'Asia/Dubai', 'iata': 'AUH', 'icao': 'OMAA', 'terminal': 'A', 'gate': 'C34', 'baggage': None, 'delay': 3, 'scheduled': '2023-12-07T05:50:00+00:00', 'estimated': '2023-12-07T05:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Garuda Indonesia', 'iata': 'GA', 'icao': 'GIA'}","{'number': '9045', 'iata': 'GA9045', 'icao': 'GIA9045', 'codeshared': {'airline_name': 'wamos air', 'airline_iata': 'eb', 'airline_icao': 'plm', 'flight_number': '471', 'flight_iata': 'eb471', 'flight_icao': 'plm471'}}",,
2023-12-07,active,"{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '3', 'gate': '9', 'delay': 7, 'scheduled': '2023-12-07T00:40:00+00:00', 'estimated': '2023-12-07T00:40:00+00:00', 'actual': '2023-12-07T00:46:00+00:00', 'estimated_runway': '2023-12-07T00:46:00+00:00', 'actual_runway': '2023-12-07T00:46:00+00:00'}","{'airport': 'Abu Dhabi International', 'timezone': 'Asia/Dubai', 'iata': 'AUH', 'icao': 'OMAA', 'terminal': 'A', 'gate': 'C34', 'baggage': None, 'delay': 3, 'scheduled': '2023-12-07T05:50:00+00:00', 'estimated': '2023-12-07T05:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}","{'number': '3970', 'iata': 'AF3970', 'icao': 'AFR3970', 'codeshared': {'airline_name': 'wamos air', 'airline_iata': 'eb', 'airline_icao': 'plm', 'flight_number': '471', 'flight_iata': 'eb471', 'flight_icao': 'plm471'}}",,
2023-12-07,active,"{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '3', 'gate': None, 'delay': 13, 'scheduled': '2023-12-07T00:15:00+00:00', 'estimated': '2023-12-07T00:15:00+00:00', 'actual': '2023-12-07T00:28:00+00:00', 'estimated_runway': '2023-12-07T00:28:00+00:00', 'actual_runway': '2023-12-07T00:28:00+00:00'}","{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': '2', 'gate': None, 'baggage': '28', 'delay': 16, 'scheduled': '2023-12-07T07:10:00+00:00', 'estimated': '2023-12-07T07:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '8998', 'iata': 'MU8998', 'icao': 'CES8998', 'codeshared': {'airline_name': 'garuda indonesia', 'airline_iata': 'ga', 'airline_icao': 'gia', 'flight_number': '894', 'flight_iata': 'ga894', 'flight_icao': 'gia894'}}",,
2023-12-07,active,"{'airport': 'Hobart', 'timezone': 'Australia/Hobart', 'iata': 'HBA', 'icao': 'YMHB', 'terminal': 'D', 'gate': None, 'delay': 27, 'scheduled': '2023-12-07T06:10:00+00:00', 'estimated': '2023-12-07T06:10:00+00:00', 'actual': '2023-12-07T06:36:00+00:00', 'estimated_runway': '2023-12-07T06:36:00+00:00', 'actual_runway': '2023-12-07T06:36:00+00:00'}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': '8', 'baggage': 'QFR', 'delay': 11, 'scheduled': '2023-12-07T08:05:00+00:00', 'estimated': '2023-12-07T08:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '1536', 'iata': 'QF1536', 'icao': 'QFA1536', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Hobart', 'timezone': 'Australia/Hobart', 'iata': 'HBA', 'icao': 'YMHB', 'terminal': 'D', 'gate': '3', 'delay': 4, 'scheduled': '2023-12-07T06:35:00+00:00', 'estimated': '2023-12-07T06:35:00+00:00', 'actual': '2023-12-07T06:39:00+00:00', 'estimated_runway': '2023-12-07T06:39:00+00:00', 'actual_runway': '2023-12-07T06:39:00+00:00'}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '3', 'gate': '2', 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T07:50:00+00:00', 'estimated': '2023-12-07T07:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Etihad Airways', 'iata': 'EY', 'icao': 'ETD'}","{'number': '6619', 'iata': 'EY6619', 'icao': 'ETD6619', 'codeshared': {'airline_name': 'virgin australia', 'airline_iata': 'va', 'airline_icao': 'voz', 'flight_number': '1313', 'flight_iata': 'va1313', 'flight_icao': 'voz1313'}}",,
2023-12-07,active,"{'airport': 'Hobart', 'timezone': 'Australia/Hobart', 'iata': 'HBA', 'icao': 'YMHB', 'terminal': 'D', 'gate': '3', 'delay': 4, 'scheduled': '2023-12-07T06:35:00+00:00', 'estimated': '2023-12-07T06:35:00+00:00', 'actual': '2023-12-07T06:39:00+00:00', 'estimated_runway': '2023-12-07T06:39:00+00:00', 'actual_runway': '2023-12-07T06:39:00+00:00'}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '3', 'gate': '2', 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T07:50:00+00:00', 'estimated': '2023-12-07T07:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '6579', 'iata': 'SQ6579', 'icao': 'SIA6579', 'codeshared': {'airline_name': 'virgin australia', 'airline_iata': 'va', 'airline_icao': 'voz', 'flight_number': '1313', 'flight_iata': 'va1313', 'flight_icao': 'voz1313'}}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '10', 'delay': 11, 'scheduled': '2023-12-07T01:20:00+00:00', 'estimated': '2023-12-07T01:20:00+00:00', 'actual': '2023-12-07T01:30:00+00:00', 'estimated_runway': '2023-12-07T01:30:00+00:00', 'actual_runway': '2023-12-07T01:30:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T06:45:00+00:00', 'estimated': '2023-12-07T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '282', 'iata': 'SQ282', 'icao': 'SIA282', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '10', 'delay': 11, 'scheduled': '2023-12-07T01:20:00+00:00', 'estimated': '2023-12-07T01:20:00+00:00', 'actual': '2023-12-07T01:30:00+00:00', 'estimated_runway': '2023-12-07T01:30:00+00:00', 'actual_runway': '2023-12-07T01:30:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T06:45:00+00:00', 'estimated': '2023-12-07T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Vistara', 'iata': 'UK', 'icao': 'VTI'}","{'number': '8282', 'iata': 'UK8282', 'icao': 'VTI8282', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '282', 'flight_iata': 'sq282', 'flight_icao': 'sia282'}}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '10', 'delay': 11, 'scheduled': '2023-12-07T01:20:00+00:00', 'estimated': '2023-12-07T01:20:00+00:00', 'actual': '2023-12-07T01:30:00+00:00', 'estimated_runway': '2023-12-07T01:30:00+00:00', 'actual_runway': '2023-12-07T01:30:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T06:45:00+00:00', 'estimated': '2023-12-07T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '3282', 'iata': 'NZ3282', 'icao': 'ANZ3282', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '282', 'flight_iata': 'sq282', 'flight_icao': 'sia282'}}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'I', 'gate': '10', 'delay': 11, 'scheduled': '2023-12-07T01:20:00+00:00', 'estimated': '2023-12-07T01:20:00+00:00', 'actual': '2023-12-07T01:30:00+00:00', 'estimated_runway': '2023-12-07T01:30:00+00:00', 'actual_runway': '2023-12-07T01:30:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T06:45:00+00:00', 'estimated': '2023-12-07T06:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SWISS', 'iata': 'LX', 'icao': 'SWR'}","{'number': '9003', 'iata': 'LX9003', 'icao': 'SWR9003', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '282', 'flight_iata': 'sq282', 'flight_icao': 'sia282'}}",,
