flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-12-07,active,"{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': None, 'gate': None, 'delay': 33, 'scheduled': '2023-12-07T03:30:00+00:00', 'estimated': '2023-12-07T03:30:00+00:00', 'actual': '2023-12-07T04:03:00+00:00', 'estimated_runway': '2023-12-07T04:03:00+00:00', 'actual_runway': '2023-12-07T04:03:00+00:00'}","{'airport': 'Kansai International', 'timezone': 'Asia/Tokyo', 'iata': 'KIX', 'icao': 'RJBB', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 6, 'scheduled': '2023-12-07T07:50:00+00:00', 'estimated': '2023-12-07T07:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'DHL Air', 'iata': 'D0', 'icao': 'DHK'}","{'number': '204', 'iata': 'D0204', 'icao': 'DHK204', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '31', 'delay': 13, 'scheduled': '2023-12-07T07:55:00+00:00', 'estimated': '2023-12-07T07:55:00+00:00', 'actual': '2023-12-07T08:08:00+00:00', 'estimated_runway': '2023-12-07T08:08:00+00:00', 'actual_runway': '2023-12-07T08:08:00+00:00'}","{'airport': 'Queenstown', 'timezone': 'Pacific/Auckland', 'iata': 'ZQN', 'icao': 'NZQN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T09:50:00+00:00', 'estimated': '2023-12-07T09:50:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '613', 'iata': 'NZ613', 'icao': 'ANZ613', 'codeshared': None}","{'registration': 'ZK-OXF', 'iata': 'A320', 'icao': 'A320', 'icao24': 'C8216E'}","{'updated': '2023-12-06T20:31:22+00:00', 'latitude': -44.7826, 'longitude': 169.417, 'altitude': 3108.96, 'direction': 241, 'speed_horizontal': 511.152, 'speed_vertical': 0, 'is_ground': False}"
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '4', 'delay': 21, 'scheduled': '2023-12-07T01:30:00+00:00', 'estimated': '2023-12-07T01:30:00+00:00', 'actual': '2023-12-07T01:50:00+00:00', 'estimated_runway': '2023-12-07T01:50:00+00:00', 'actual_runway': '2023-12-07T01:50:00+00:00'}","{'airport': 'Tan Son Nhat International', 'timezone': 'Asia/Ho_Chi_Minh', 'iata': 'SGN', 'icao': 'VVTS', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T06:20:00+00:00', 'estimated': '2023-12-07T06:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'VietJet Air', 'iata': 'VJ', 'icao': 'VJC'}","{'number': '82', 'iata': 'VJ82', 'icao': 'VJC82', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Launceston', 'timezone': 'Australia/Hobart', 'iata': 'LST', 'icao': 'YMLT', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2023-12-07T07:00:00+00:00', 'estimated': '2023-12-07T07:00:00+00:00', 'actual': '2023-12-07T06:57:00+00:00', 'estimated_runway': '2023-12-07T06:57:00+00:00', 'actual_runway': '2023-12-07T06:57:00+00:00'}","{'airport': 'Burnie Wynyard', 'timezone': 'Australia/Hobart', 'iata': 'BWT', 'icao': 'YWYY', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T07:30:00+00:00', 'estimated': '2023-12-07T07:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'empty', 'iata': None, 'icao': None}","{'number': '892', 'iata': None, 'icao': None, 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Launceston', 'timezone': 'Australia/Hobart', 'iata': 'LST', 'icao': 'YMLT', 'terminal': None, 'gate': '4', 'delay': 1, 'scheduled': '2023-12-07T06:30:00+00:00', 'estimated': '2023-12-07T06:30:00+00:00', 'actual': '2023-12-07T06:30:00+00:00', 'estimated_runway': '2023-12-07T06:30:00+00:00', 'actual_runway': '2023-12-07T06:30:00+00:00'}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '3', 'gate': '3', 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T07:35:00+00:00', 'estimated': '2023-12-07T07:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Virgin Australia', 'iata': 'VA', 'icao': 'VOZ'}","{'number': '1361', 'iata': 'VA1361', 'icao': 'VOZ1361', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Port Macquarie', 'timezone': 'Australia/Sydney', 'iata': 'PQQ', 'icao': 'YPMQ', 'terminal': None, 'gate': None, 'delay': 9, 'scheduled': '2023-12-07T06:40:00+00:00', 'estimated': '2023-12-07T06:40:00+00:00', 'actual': '2023-12-07T06:46:00+00:00', 'estimated_runway': '2023-12-07T06:46:00+00:00', 'actual_runway': '2023-12-07T06:46:00+00:00'}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': '19', 'baggage': 'QFR', 'delay': 3, 'scheduled': '2023-12-07T07:45:00+00:00', 'estimated': '2023-12-07T07:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '2161', 'iata': 'QF2161', 'icao': 'QFA2161', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Don Muang', 'timezone': 'Asia/Bangkok', 'iata': 'DMK', 'icao': 'VTBD', 'terminal': '1', 'gate': '1,2', 'delay': None, 'scheduled': '2023-12-07T00:55:00+00:00', 'estimated': '2023-12-07T00:55:00+00:00', 'actual': '2023-12-07T00:55:00+00:00', 'estimated_runway': '2023-12-07T00:55:00+00:00', 'actual_runway': '2023-12-07T00:55:00+00:00'}","{'airport': 'Guangzhou Baiyun International', 'timezone': 'Asia/Shanghai', 'iata': 'CAN', 'icao': 'ZGGG', 'terminal': '2', 'gate': None, 'baggage': '49', 'delay': None, 'scheduled': '2023-12-07T04:40:00+00:00', 'estimated': '2023-12-07T04:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'AirAsia', 'iata': 'AK', 'icao': 'AXM'}","{'number': '536', 'iata': 'AK536', 'icao': 'AXM536', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Phuket International', 'timezone': 'Asia/Bangkok', 'iata': 'HKT', 'icao': 'VTSP', 'terminal': 'I', 'gate': '84', 'delay': 7, 'scheduled': '2023-12-07T00:05:00+00:00', 'estimated': '2023-12-07T00:05:00+00:00', 'actual': '2023-12-07T00:11:00+00:00', 'estimated_runway': '2023-12-07T00:11:00+00:00', 'actual_runway': '2023-12-07T00:11:00+00:00'}","{'airport': 'Xianyang', 'timezone': 'Asia/Shanghai', 'iata': 'XIY', 'icao': 'ZLXY', 'terminal': '3', 'gate': None, 'baggage': '302', 'delay': None, 'scheduled': '2023-12-07T06:05:00+00:00', 'estimated': '2023-12-07T06:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '2082', 'iata': 'MU2082', 'icao': 'CES2082', 'codeshared': None}","{'registration': 'B-329C', 'iata': 'A20N', 'icao': 'A20N', 'icao24': '781D9F'}","{'updated': '2023-12-06T18:43:52+00:00', 'latitude': 18.3815, 'longitude': 101.421, 'altitude': 11270, 'direction': 3, 'speed_horizontal': 827.844, 'speed_vertical': 0, 'is_ground': False}"
2023-12-07,active,"{'airport': 'Phuket International', 'timezone': 'Asia/Bangkok', 'iata': 'HKT', 'icao': 'VTSP', 'terminal': 'I', 'gate': 'G', 'delay': 16, 'scheduled': '2023-12-07T00:05:00+00:00', 'estimated': '2023-12-07T00:05:00+00:00', 'actual': '2023-12-07T00:20:00+00:00', 'estimated_runway': '2023-12-07T00:20:00+00:00', 'actual_runway': '2023-12-07T00:20:00+00:00'}","{'airport': 'Nanjing Lukou International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NKG', 'icao': 'ZSNJ', 'terminal': '2', 'gate': None, 'baggage': '02', 'delay': None, 'scheduled': '2023-12-07T06:30:00+00:00', 'estimated': '2023-12-07T06:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '2814', 'iata': 'MU2814', 'icao': 'CES2814', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Soekarno-Hatta International', 'timezone': 'Asia/Jakarta', 'iata': 'CGK', 'icao': 'WIII', 'terminal': '2', 'gate': 'C22', 'delay': 5, 'scheduled': '2023-12-07T01:40:00+00:00', 'estimated': '2023-12-07T01:40:00+00:00', 'actual': '2023-12-07T01:44:00+00:00', 'estimated_runway': '2023-12-07T01:44:00+00:00', 'actual_runway': '2023-12-07T01:44:00+00:00'}","{'airport': 'Samratulangi', 'timezone': 'Asia/Makassar', 'iata': 'MDC', 'icao': 'WAMM', 'terminal': 'T1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T06:00:00+00:00', 'estimated': '2023-12-07T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Citilink', 'iata': 'QG', 'icao': 'CTV'}","{'number': '300', 'iata': 'QG300', 'icao': 'CTV300', 'codeshared': None}","{'registration': 'PK-GTI', 'iata': 'A20N', 'icao': 'A20N', 'icao24': '8A074D'}","{'updated': '2023-12-06T20:38:16+00:00', 'latitude': -0.424, 'longitude': 118.3, 'altitude': 10675.6, 'direction': 67, 'speed_horizontal': 825.992, 'speed_vertical': 0, 'is_ground': False}"
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 12, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:42:00+00:00', 'estimated_runway': '2023-12-07T00:42:00+00:00', 'actual_runway': '2023-12-07T00:42:00+00:00'}","{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': 'MAIN', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T05:40:00+00:00', 'estimated': '2023-12-07T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Austrian', 'iata': 'OS', 'icao': 'AUA'}","{'number': '8638', 'iata': 'OS8638', 'icao': 'AUA8638', 'codeshared': {'airline_name': 'thai airways international', 'airline_iata': 'tg', 'airline_icao': 'tha', 'flight_number': '462', 'flight_iata': 'tg462', 'flight_icao': 'tha462'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '12', 'delay': 24, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:53:00+00:00', 'estimated_runway': '2023-12-07T00:53:00+00:00', 'actual_runway': '2023-12-07T00:53:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T05:45:00+00:00', 'estimated': '2023-12-07T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Oman Air', 'iata': 'WY', 'icao': 'OMA'}","{'number': '5554', 'iata': 'WY5554', 'icao': 'OMA5554', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '12', 'delay': 24, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:53:00+00:00', 'estimated_runway': '2023-12-07T00:53:00+00:00', 'actual_runway': '2023-12-07T00:53:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T05:45:00+00:00', 'estimated': '2023-12-07T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SriLankan Airlines', 'iata': 'UL', 'icao': 'ALK'}","{'number': '2328', 'iata': 'UL2328', 'icao': 'ALK2328', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '12', 'delay': 24, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:53:00+00:00', 'estimated_runway': '2023-12-07T00:53:00+00:00', 'actual_runway': '2023-12-07T00:53:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T05:45:00+00:00', 'estimated': '2023-12-07T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '4810', 'iata': 'TK4810', 'icao': 'THY4810', 'codeshared': {'airline_name': 'malaysia airlines', 'airline_iata': 'mh', 'airline_icao': 'mas', 'flight_number': '128', 'flight_iata': 'mh128', 'flight_icao': 'mas128'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 12, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:42:00+00:00', 'estimated_runway': '2023-12-07T00:42:00+00:00', 'actual_runway': '2023-12-07T00:42:00+00:00'}","{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': 'MAIN', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T05:40:00+00:00', 'estimated': '2023-12-07T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Turkish Airlines', 'iata': 'TK', 'icao': 'THY'}","{'number': '8005', 'iata': 'TK8005', 'icao': 'THY8005', 'codeshared': {'airline_name': 'thai airways international', 'airline_iata': 'tg', 'airline_icao': 'tha', 'flight_number': '462', 'flight_iata': 'tg462', 'flight_icao': 'tha462'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '14A', 'delay': 1, 'scheduled': '2023-12-07T00:35:00+00:00', 'estimated': '2023-12-07T00:35:00+00:00', 'actual': '2023-12-07T00:36:00+00:00', 'estimated_runway': '2023-12-07T00:36:00+00:00', 'actual_runway': '2023-12-07T00:36:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': None, 'baggage': '42', 'delay': None, 'scheduled': '2023-12-07T05:15:00+00:00', 'estimated': '2023-12-07T05:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}","{'number': '3917', 'iata': 'AF3917', 'icao': 'AFR3917', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '218', 'flight_iata': 'sq218', 'flight_icao': 'sia218'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '18', 'delay': 17, 'scheduled': '2023-12-07T01:00:00+00:00', 'estimated': '2023-12-07T01:00:00+00:00', 'actual': '2023-12-07T01:17:00+00:00', 'estimated_runway': '2023-12-07T01:17:00+00:00', 'actual_runway': '2023-12-07T01:17:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '5', 'delay': 7, 'scheduled': '2023-12-07T06:55:00+00:00', 'estimated': '2023-12-07T06:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cathay Pacific', 'iata': 'CX', 'icao': 'CPA'}","{'number': '178', 'iata': 'CX178', 'icao': 'CPA178', 'codeshared': None}","{'registration': 'B-KPR', 'iata': 'B77W', 'icao': 'B77W', 'icao24': '78023E'}","{'updated': '2023-12-06T20:15:58+00:00', 'latitude': 4.6597, 'longitude': 123.284, 'altitude': 10363.2, 'direction': 326, 'speed_horizontal': 926, 'speed_vertical': 0, 'is_ground': False}"
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '14A', 'delay': 1, 'scheduled': '2023-12-07T00:35:00+00:00', 'estimated': '2023-12-07T00:35:00+00:00', 'actual': '2023-12-07T00:36:00+00:00', 'estimated_runway': '2023-12-07T00:36:00+00:00', 'actual_runway': '2023-12-07T00:36:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': None, 'baggage': '42', 'delay': None, 'scheduled': '2023-12-07T05:15:00+00:00', 'estimated': '2023-12-07T05:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '218', 'iata': 'SQ218', 'icao': 'SIA218', 'codeshared': None}","{'registration': '9V-SMM', 'iata': 'A359', 'icao': 'A359', 'icao24': '76CDAD'}","{'updated': '2023-12-06T14:46:34+00:00', 'latitude': -32.2584, 'longitude': 138.077, 'altitude': 11582.4, 'direction': 315, 'speed_horizontal': 825.992, 'speed_vertical': 0, 'is_ground': False}"
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '6', 'delay': 12, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:42:00+00:00', 'estimated_runway': '2023-12-07T00:42:00+00:00', 'actual_runway': '2023-12-07T00:42:00+00:00'}","{'airport': 'Suvarnabhumi International', 'timezone': 'Asia/Bangkok', 'iata': 'BKK', 'icao': 'VTBS', 'terminal': 'MAIN', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T05:40:00+00:00', 'estimated': '2023-12-07T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Thai Airways International', 'iata': 'TG', 'icao': 'THA'}","{'number': '462', 'iata': 'TG462', 'icao': 'THA462', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '12', 'delay': 24, 'scheduled': '2023-12-07T00:30:00+00:00', 'estimated': '2023-12-07T00:30:00+00:00', 'actual': '2023-12-07T00:53:00+00:00', 'estimated_runway': '2023-12-07T00:53:00+00:00', 'actual_runway': '2023-12-07T00:53:00+00:00'}","{'airport': 'Kuala Lumpur International Airport (klia)', 'timezone': 'Asia/Kuala_Lumpur', 'iata': 'KUL', 'icao': 'WMKK', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 11, 'scheduled': '2023-12-07T05:45:00+00:00', 'estimated': '2023-12-07T05:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Malaysia Airlines', 'iata': 'MH', 'icao': 'MAS'}","{'number': '128', 'iata': 'MH128', 'icao': 'MAS128', 'codeshared': None}","{'registration': '9M-MTJ', 'iata': 'A333', 'icao': 'A333', 'icao24': '75025D'}","{'updated': '2023-12-06T17:47:30+00:00', 'latitude': -15.6399, 'longitude': 124.62, 'altitude': 10972.8, 'direction': 314, 'speed_horizontal': 846.364, 'speed_vertical': 0, 'is_ground': False}"
2023-12-07,active,"{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': 'A16', 'delay': 20, 'scheduled': '2023-12-07T02:25:00+00:00', 'estimated': '2023-12-07T02:25:00+00:00', 'actual': '2023-12-07T02:45:00+00:00', 'estimated_runway': '2023-12-07T02:45:00+00:00', 'actual_runway': '2023-12-07T02:45:00+00:00'}","{'airport': 'Indira Gandhi International', 'timezone': 'Asia/Kolkata', 'iata': 'DEL', 'icao': 'VIDP', 'terminal': '3', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T05:55:00+00:00', 'estimated': '2023-12-07T05:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '402', 'iata': 'SQ402', 'icao': 'SIA402', 'codeshared': None}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '33', 'delay': 15, 'scheduled': '2023-12-07T06:45:00+00:00', 'estimated': '2023-12-07T06:45:00+00:00', 'actual': '2023-12-07T07:00:00+00:00', 'estimated_runway': '2023-12-07T07:00:00+00:00', 'actual_runway': '2023-12-07T07:00:00+00:00'}","{'airport': 'Queenstown', 'timezone': 'Pacific/Auckland', 'iata': 'ZQN', 'icao': 'NZQN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T08:40:00+00:00', 'estimated': '2023-12-07T08:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Singapore Airlines', 'iata': 'SQ', 'icao': 'SIA'}","{'number': '4450', 'iata': 'SQ4450', 'icao': 'SIA4450', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '611', 'flight_iata': 'nz611', 'flight_icao': 'anz611'}}",,
2023-12-07,active,"{'airport': 'Auckland International', 'timezone': 'Pacific/Auckland', 'iata': 'AKL', 'icao': 'NZAA', 'terminal': 'D', 'gate': '32', 'delay': 15, 'scheduled': '2023-12-07T08:00:00+00:00', 'estimated': '2023-12-07T08:00:00+00:00', 'actual': '2023-12-07T08:14:00+00:00', 'estimated_runway': '2023-12-07T08:14:00+00:00', 'actual_runway': '2023-12-07T08:14:00+00:00'}","{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': 'D', 'gate': 'D19', 'baggage': None, 'delay': None, 'scheduled': '2023-12-07T09:25:00+00:00', 'estimated': '2023-12-07T09:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'EVA Air', 'iata': 'BR', 'icao': 'EVA'}","{'number': '3337', 'iata': 'BR3337', 'icao': 'EVA3337', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '523', 'flight_iata': 'nz523', 'flight_icao': 'anz523'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '1', 'gate': '11', 'delay': 7, 'scheduled': '2023-12-07T06:00:00+00:00', 'estimated': '2023-12-07T06:00:00+00:00', 'actual': '2023-12-07T06:07:00+00:00', 'estimated_runway': '2023-12-07T06:07:00+00:00', 'actual_runway': '2023-12-07T06:07:00+00:00'}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': '23', 'baggage': 'D02', 'delay': None, 'scheduled': '2023-12-07T07:10:00+00:00', 'estimated': '2023-12-07T07:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '7600', 'iata': 'NZ7600', 'icao': 'ANZ7600', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '600', 'flight_iata': 'qf600', 'flight_icao': 'qfa600'}}",,
2023-12-07,active,"{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '2', 'gate': '14A', 'delay': 1, 'scheduled': '2023-12-07T00:35:00+00:00', 'estimated': '2023-12-07T00:35:00+00:00', 'actual': '2023-12-07T00:36:00+00:00', 'estimated_runway': '2023-12-07T00:36:00+00:00', 'actual_runway': '2023-12-07T00:36:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '3', 'gate': None, 'baggage': '42', 'delay': None, 'scheduled': '2023-12-07T05:15:00+00:00', 'estimated': '2023-12-07T05:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SWISS', 'iata': 'LX', 'icao': 'SWR'}","{'number': '9057', 'iata': 'LX9057', 'icao': 'SWR9057', 'codeshared': {'airline_name': 'singapore airlines', 'airline_iata': 'sq', 'airline_icao': 'sia', 'flight_number': '218', 'flight_iata': 'sq218', 'flight_icao': 'sia218'}}",,
